PLAYER_ID,SEASON,GP,MIN,USG_PCT,PACE,POSS,FGA_PG,DRIVES,DRIVE_FGA,DRIVE_PASSES,DIST_MILES,AVG_SPEED,PULL_UP_FGA,PULL_UP_FG3A,TOUCHES,FRONT_CT_TOUCHES,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,INJURY_SEVERITY
1628021,18-19,51,19.3,0.141,98.51,2020,5.1,2.5,1.5,0.6, 1.44, 4.28,0.3, 0.1,21.3,12.5,2.29,1.46,0.7,0.3,1.6,Mild
1628021,18-19,51,19.3,0.141,98.51,2020,5.1,2.5,1.5,0.6, 1.44, 4.28,0.3, 0.1,21.3,12.5,2.29,1.46,0.7,0.3,1.6,Grave
1626204,18-19,67,26.8,0.152,97.93,3663,7.1,1.8,0.7,0.8, 1.93, 4.13,0.7, 0.2,48.4,27.4,2.37,1.2,5.9,2.1,6.3,Moderate
203521,18-19,48,16.9,0.173,100.71,1705,5.0,4.8,1.9,2.2, 1.27, 4.2,1.7, 0.9,39.0,14.8,4.99,4.78,0.1,0.3,0.3,Mild
1626155,18-19,47,16.8,0.157,102.5,1684,5.4,2.0,1.2,0.5, 1.36, 4.56,0.6, 0.3,23.6,13.5,1.84,1.03,0.5,0.2,1.9,Grave
201565,17-18,25,16.8,0.245,102.47,896,7.4,5.0,2.6,1.2,1.25,4.49,1.9, 0.3,29.0,11.8,4.03,3.51,0.3,0.1,1.2,Grave
201565,17-18,25,16.8,0.245,102.47,896,7.4,5.0,2.6,1.2,1.25,4.49,1.9, 0.3,29.0,11.8,4.03,3.51,0.3,0.1,1.2,Severe
201588,17-18,67,27.0,0.161,96.27,3633,7.7,5.1,2.0,1.9,1.92,4.28,2.7, 0.8,54.4,23.7,4.5,4.01,0.3,0.3,0.8,Severe
201145,17-18,78,23.4,0.19,100.04,3793,7.9,2.4,1.4,0.3,1.56,4.01,1.2, 0.2,33.1,18.1,2.55,1.53,0.9,1.3,2.3,Moderate
201145,17-18,78,23.4,0.19,100.04,3793,7.9,2.4,1.4,0.3,1.56,4.01,1.2, 0.2,33.1,18.1,2.55,1.53,0.9,1.3,2.3,Mild
202684,17-18,53,20.2,0.121,99.74,2221,4.4,0.6,0.3,0.2,1.51,4.5,0.2, None,28.2,12.9,1.52,0.44,1.9,0.5,5.7,Grave
201567,16-17,60,31.4,0.253,98.17,3861,14.5,1.7,0.8,0.3,2.15,4.1,1.6, 0.4,60.0,34.0,1.72,0.46,1.9,5.6,4.6,Mild
201567,15-16,77,31.5,0.233,93.82,4744,12.7,1.7,0.7,0.4,2.1,4.01,1.5, 0.3,62.3,37.8,1.76,0.47,2.1,6.1,4.4,Mild
202681,15-16,53,31.5,0.285,94.52,3290,16.6,12.0,5.8,3.4,2.14,4.08,7.1, 2.5,74.1,31.2,4.99,4.84,0.7,0.3,0.9,Mild
2544,14-15,69,36.1,0.318,94.06,4889,18.5,13.2,5.2,4.1,2.31,3.84,7.2, 2.8,81.9,43.6,4.75,3.92,1.9,3.6,2.3,Mild
203092,13-14,70,15.0,0.168,95.55,2094,4.1,0.4,0.2,0.0,1.09,4.36,0.1, 0.0,19.5,11.1,1.42,0.3,1.7,0.6,3.3,Mild
203092,13-14,70,15.0,0.168,95.55,2094,4.1,0.4,0.2,0.0,1.09,4.36,0.1, 0.0,19.5,11.1,1.42,0.3,1.7,0.6,3.3,Mild
