TEAM,PLAYER_ID,PLAYER_NAME
,1627819,Isaiah Taylor
,1627785,Isaiah Whitehead
,1628444,Jabari Bird
,204022,Jack Cooley
,1626643,Jacob Pullen
,1628451,Jacob Wiley
,1627866,Jameel Warney
,2749,Jameer Nelson
,1628503,Jamel Artis
,203949,James Michael McAdoo
,1627821,James Webb III
,203923,James Young
,203966,Jamil Wilson
,204067,Jarell Eddie
,101127,Jarrett Jack
,1891,Jason Terry
,203481,Jeff Withey
,202379,Jeremy Evans
,1626202,Joe Young
,1627762,Joel Bolomboy
,203530,Joffrey Lauvergne
,203948,Johnny O'Bryant III
,1626780,Jonathan Gibson
,202348,Jordan Crawford
,1626175,Jordan Mickey
,203962,Josh Huestis
,201177,Josh McRoberts
,2746,Josh Smith
,202933,Julyan Stone
,1627770,Kay Felder
,2570,Kendrick Perkins
,1627858,Kyle Collinsworth
,202713,Kyle Singler
,203580,Larry Drew II
,1628506,London Perrantes
,203512,Lucas Nogueira
,1626242,Luis Montero
,202337,Luke Babbitt
,1627098,Malcolm Delaney
,1628493,Mangok Mathiang
,1938,Manu Ginobili
,1627875,Marcus Georges-Hunt
,1627779,Marcus Paige
,201596,Mario Chalmers
,203900,Markel Brown
,203104,Marquis Teague
,201578,Marreese Speights
,1627850,Marshall Plumlee
,1627856,Matt Costello
,1628475,Matt Williams Jr.
,1628495,Milton Doyle
,1627851,Mindaugas Kuzminskas
,203141,Mirza Teletovic
,1627988,Myke Henry
,203489,Nate Wolters
,2555,Nick Collison
,1627852,Nicolas Brussino
,1628502,Nigel Hayes
,204179,Omari Johnson
,201600,Omer Asik
,1627835,Paul Zipser
,201196,Ramon Sessions
,1626173,Rashad Vaughn
,203687,Reggie Hearn
,2210,Richard Jefferson
,1628681,Rodney Purvis
,203930,Sean Kilpatrick
,203498,Shabazz Muhammad
,203499,Shane Larkin
,204028,Tarik Black
,1627817,Tim Quarterman
,202389,Timofey Mozgov
,2754,Tony Allen
,204037,Travis Wear
,202344,Trevor Booker
,203590,Trey McKinney-Jones
,203898,Tyler Ennis
,203505,Vander Blue
,1626205,Vincent Hunter
,203186,Willie Reed
,204098,Xavier Munford
,1628504,Xavier Rathan-Mayes
,202918,Xavier Silas
,2216,Zach Randolph
,1627773,AJ Hammons
,101187,Alan Anderson
,201582,Alexis Ajinca
,202087,Alonzo Gee
,203094,Andrew Nicholson
,203461,Anthony Bennett
,201627,Anthony Morrow
,203462,Archie Goodwin
,202620,Arinze Onuaku
,1627791,Ben Bentil
,2757,Beno Udrih
,2564,Boris Diaw
,101138,Brandon Bass
,201575,Brandon Rush
,203148,Brian Roberts
,201228,C.J. Watson
,203912,C.J. Wilcox
,2365,Chris Andersen
,2563,Dahntay Jones
,204014,Damjan Rudez
,1627849,Daniel Ochefu
,101135,David Lee
,101114,Deron Williams
,1627754,Diamond Stone
,204002,Edy Tavares
,202407,Elijah Millsap
,202390,Gary Neal
,201945,Gerald Henderson
,202349,Greivis Vasquez
,203138,Hollis Thompson
,2592,James Jones
,203096,Jared Sullinger
,203950,Jarnell Stokes
,201202,Joel Anthony
,101249,John Lucas III
,200770,Jordan Farmar
,201941,Jordan Hill
,203120,Justin Hamilton
,202712,Justin Harper
,203909,KJ McDaniels
,202338,Kevin Seraphin
,2743,Kris Humphries
,1627787,Kyle Wiltjer
,203934,Lamar Patterson
,202336,Larry Sanders
,202730,Lavoy Allen
,2571,Leandro Barbosa
,2449,Luis Scola
,202412,Manny Harris
,1626273,Marcelo Huertas
,201977,Marcus Thornton
,2440,Matt Barnes
,1626254,Maurice Ndour
,1897,Metta World Peace
,1627771,Michael Gbinije
,2399,Mike Dunleavy
,2034,Mike Miller
,1627861,Mike Tobey
,101145,Monta Ellis
,1627879,Nicolas Laprovittola
,202708,Norris Cole
,1627868,Patricio Garino
,1718,Paul Pierce
,203510,Pierre Jackson
,1626176,Rakeem Christmas
,200751,Randy Foye
,202130,Reggie Williams
,201155,Rodney Stuckey
,101179,Ronnie Price
,201579,Roy Hibbert
,203527,Ryan Kelly
,2756,Sasha Vujacic
,203902,Semaj Christon
,200771,Sergio Rodriguez
,1627848,Shawn Long
,1627815,Sheldon Mac
,201150,Spencer Hawes
,1627757,Stephen Zimmerman
,200779,Steve Novak
,203080,Thomas Robinson
,201168,Tiago Splitter
,201962,Toney Douglas
,201951,Ty Lawson
,1627293,Alex Stepheson
,2405,Amar'e Stoudemire
,1889,Andre Miller
,200745,Andrea Bargnani
,202726,Andrew Goudelock
,1626183,Branden Dawson
,203955,Bryce Cotton
,1626214,Bryce Dejean-Jones
,203946,Cameron Bairstow
,201171,Carl Landry
,2406,Caron Butler
,101111,Charlie Villanueva
,201978,Chase Budinger
,2547,Chris Bosh
,203142,Chris Copeland
,203187,Chris Johnson
,2549,Chris Kaman
,101236,Chuck Hayes
,203921,Cleanthony Early
,1626146,Cliff Alexander
,203928,Cory Jefferson
,1626262,Coty Clarke
,203996,Damien Inglis
,201971,DeJuan Blair
,203906,Devyn Marble
,202388,Donald Sloan
,2400,Drew Gooden
,1626251,Duje Dukan
,202343,Elliot Williams
,1882,Elton Brand
,203475,Erick Green
,203105,Festus Ezeli
,202962,Greg Smith
,203156,Henry Sims
,201581,JJ Hickson
,1626266,JJ O'Brien
,202341,James Anderson
,203099,Jared Cunningham
,201574,Jason Thompson
,201965,Jeff Ayres
,203919,Jordan Adams
,202706,Jordan Hamilton
,203268,Jorge Gutierrez
,203951,Keith Appling
,203088,Kendall Marshall
,708,Kevin Garnett
,2755,Kevin Martin
,2550,Kirk Hinrich
,977,Kobe Bryant
,203123,Kostas Papanikolaou
,200811,Lou Amundson
,2588,Matt Bonner
,203956,Mitch McGary
,2590,Mo Williams
,101126,Nate Robinson
,1737,Nazr Mohammed
,201593,Nikola Pekovic
,201564,O.J. Mayo
,203111,Orlando Johnson
,203798,PJ Hairston
,203143,Pablo Prigioni
,203515,Phil Pressey
,2446,Rasual Butler
,203492,Ray McCallum
,203135,Robert Sacre
,203893,Russ Smith
,200797,Ryan Hollins
,201619,Sasha Kaun
,203508,Sergey Karasev
,203963,Shayne Whittington
,201603,Sonny Weems
,2581,Steve Blake
,2419,Tayshaun Prince
,202353,Tibor Pleiss
,1495,Tim Duncan
,203100,Tony Wroten
,201946,Tyler Hansbrough
,201985,AJ Price
,203945,Alex Kirk
,203144,Alexey Shved
,203958,Andre Dawkins
,1905,Andrei Kirilenko
,201948,Austin Daye
,2732,Ben Gordon
,203108,Bernard James
,203561,Brandon Davies
,2217,Brendan Haywood
,2430,Carlos Boozer
,201858,Cartier Martin
,201604,Chris Douglas-Roberts
,101122,Danny Granger
,202721,Darius Morris
,204033,David Wear
,2748,Dorell Wright
,204079,Drew Gordon
,2853,Earl Barron
,201947,Earl Clark
,101128,Francisco Garcia
,203128,Furkan Aldemir
,203539,Gal Mekel
,2222,Gerald Wallace
,203540,Gigi Datome
,201175,Glen Davis
,203318,Glen Rice
,203511,Grant Jerrett
,201880,Greg Stiemsma
,2045,Hedo Turkoglu
,201611,Henry Walker
,203913,Jabari Brown
,203479,Jamaal Franklin
,2457,Jannero Pargo
,101131,Jason Maxiell
,2202,Jason Richardson
,202399,Jeff Adrien
,203106,Jeffery Taylor
,202077,Jerel McNeal
,202366,Jerome Jordan
,203968,Jerrelle Benimon
,200777,Joel Freeland
,201595,Joey Dorsey
,2422,John Salmons
,2030,Kenyon Martin
,202361,Landry Fields
,201991,Lester Hudson
,2557,Luke Ridnour
,202723,Malcolm Lee
,202952,Malcolm Thomas
,101110,Martell Webster
,203545,Miroslav Raduljica
,201979,Nick Calathes
,203910,Nick Johnson
,203136,Ognjen Kuzmic
,203565,Patrick Christopher
,203544,Pero Antic
,203103,Perry Jones III
,203113,Quincy Miller
,2501,Reggie Evans
,203495,Ricky Ledo
,203133,Robbie Hummel
,101142,Ronny Turiaf
,2223,Samuel Dalembert
,2742,Sebastian Telfair
,200769,Shannon Brown
,101183,Shavlik Randolph
,1890,Shawn Marion
,200761,Shawne Williams
,204021,Sim Bhullar
,203315,Toure' Murry
,200748,Tyrus Thomas
,201964,Victor Claver
,101198,Will Bynum
,203805,Will Cherry
,2584,Willie Green
,202333,Xavier Henry
,204054,Zoran Dragic
,201189,Aaron Gray
,203519,Adonis Thomas
,1733,Al Harrington
,101154,Andray Blatche
,101115,Andrew Bynum
,2740,Andris Biedrins
,1712,Antawn Jamison
,201576,Anthony Randolph
,203102,Arnett Moultrie
,201957,Byron Mullens
,203467,Carrick Felix
,203810,Casper Ware
,1497,Chauncey Billups
,203569,Chris Babb
,202698,Chris Singleton
,203147,Chris Smith
,202874,Chris Wright
,201591,DJ White
,202345,Damion James
,202350,Daniel Orton
,203130,Darius Johnson-Odom
,965,Derek Fisher
,202354,Dexter Pittman
,203197,Diante Garrett
,202091,Dionte Christmas
,203117,Doron Lamb
,2248,Earl Watson
,203548,Elias Harris
,201953,Eric Maynor
,203513,Erik Murphy
,201141,Greg Oden
,202970,Gustavo Ayon
,202380,Hamady Ndiaye
,201934,Hasheem Thabeet
,200756,Hilton Armstrong
,2224,Jamaal Tinsley
,203480,James Southerland
,202686,Jan Vesely
,202363,Jarvis Varnado
,2215,Jason Collins
,202719,Jeremy Tyler
,979,Jermaine O'Neal
,2735,Josh Childress
,202725,Josh Harrellson
,2694,Josh Powell
,2586,Keith Bogans
,203146,Maalik Wayns
,2408,Melvin Ely
,200839,Mike Harris
,2229,Mike James
,201203,Mustafa Shakur
,201986,Nando De Colo
,203517,Nemanja Nedovic
,201785,Othyus Jeffers
,203491,Peyton Siva
,1740,Rashard Lewis
,951,Ray Allen
,2427,Roger Mason Jr.
,200758,Ronnie Brewer
,2767,Royal Ivey
,203091,Royce White
,101155,Ryan Gomes
,2203,Shane Battier
,202197,Shane Edwards
,200780,Solomon Jones
,1536,Stephen Jackson
,959,Steve Nash
,203183,Tony Mitchell
,203502,Tony Mitchell
,203129,Tornike Shengelia
,2566,Travis Outlaw
,203116,Tyshawn Taylor
,203139,Viacheslav Kravtsov
,203543,Vitor Faverani
